Method,Path,Class,Package,ReturnType,isFinal,isAbstract,isDefault,isStatic,NumParams,ParamTypes,parNumStandardTypes,parNumCustomTypes,parNumUnresolvedTypes,AccessModifier,Annotations,Javadoc,Expressions,ExpressionTypes,expNumStandardTypes,expNumCustomTypes,expNumUnresolvedTypes,RawLoc,CleanLoc,AllStandard,AllCustomAndUnresolved
readObject,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java,IdScriptableObject,org.mozilla.javascript,void,false,false,false,false,1,ob ObjectInputStream cb,0,1,0,private,,,ob stream.defaultReadObject op  cp   stream  int maxPrototypeId = stream.readInt op  cp   stream.readInt op  cp   stream  maxPrototypeId != 0  maxPrototypeId  0  activatePrototypeMap op maxPrototypeId cp   maxPrototypeId cb,ob  cb,0,0,0,-1,-1,1,1
writeObject,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java,IdScriptableObject,org.mozilla.javascript,void,false,false,false,false,1,ob ObjectOutputStream cb,0,1,0,private,,,ob stream.defaultWriteObject op  cp   stream  int maxPrototypeId = 0  0  prototypeValues != null  prototypeValues  null  maxPrototypeId = prototypeValues.getMaxId op  cp   maxPrototypeId  prototypeValues.getMaxId op  cp   prototypeValues  stream.writeInt op maxPrototypeId cp   stream  maxPrototypeId cb,ob  cb,0,0,0,-1,-1,1,1
getMaxId,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java,PrototypeValues,org.mozilla.javascript,int,true,false,false,false,0,ob  cb,0,0,0,,,,ob maxId cb,ob  cb,0,0,0,-1,-1,1,0
initValue,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java,PrototypeValues,org.mozilla.javascript,void,true,false,false,false,4,ob int  String  Object  int cb,1,2,0,,,,ob ! op 1 <= id && id <= maxId cp    op 1 <= id && id <= maxId cp   1 <= id && id <= maxId  1 <= id  1  id  id <= maxId  id  maxId  new IllegalArgumentException op  cp   name == null  name  null  new IllegalArgumentException op  cp   value == NOT_FOUND  value  NOT_FOUND  new IllegalArgumentException op  cp   ScriptableObject.checkValidAttributes op attributes cp   ScriptableObject  attributes  obj.findPrototypeId op name cp  != id  obj.findPrototypeId op name cp   obj  name  id  new IllegalArgumentException op name cp   name  id == constructorId  id  constructorId  ! op value instanceof IdFunctionObject cp    op value instanceof IdFunctionObject cp   value instanceof IdFunctionObject  value  new IllegalArgumentException op ""consructor should be initialized with IdFunctionObject"" cp   ""consructor should be initialized with IdFunctionObject""  constructor =  op IdFunctionObject cp  value  constructor   op IdFunctionObject cp  value  value  constructorAttrs =  op short cp  attributes  constructorAttrs   op short cp  attributes  attributes  initSlot op id  name  value  attributes cp   id  name  value  attributes cb,ob  cb,0,0,0,-1,-1,2,2
initSlot,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java,PrototypeValues,org.mozilla.javascript,void,false,false,false,false,4,ob int  String  Object  int cb,1,2,0,private,,,ob Object ob  cb  array = valueArray  valueArray  array == null  array  null  new IllegalStateException op  cp   value == null  value  null  value = UniqueTag.NULL_VALUE  value  UniqueTag.NULL_VALUE  UniqueTag  int index =  op id - 1 cp  * SLOT_SPAN   op id - 1 cp  * SLOT_SPAN   op id - 1 cp   id - 1  id  1  SLOT_SPAN  this  Object value2 = array ob index cb   array ob index cb   array  index  value2 == null  value2  null  array ob index cb  = value  array ob index cb   array  index  value  array ob index + NAME_SLOT cb  = name  array ob index + NAME_SLOT cb   array  index + NAME_SLOT  index  NAME_SLOT  name  attributeArray ob id - 1 cb  =  op short cp  attributes  attributeArray ob id - 1 cb   attributeArray  id - 1  id  1   op short cp  attributes  attributes  !name.equals op array ob index + NAME_SLOT cb  cp   name.equals op array ob index + NAME_SLOT cb  cp   name  array ob index + NAME_SLOT cb   array  index + NAME_SLOT  index  NAME_SLOT  new IllegalStateException op  cp  cb,ob  cb,0,0,0,-1,-1,2,2
createPrecachedConstructor,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java,PrototypeValues,org.mozilla.javascript,IdFunctionObject,true,false,false,false,0,ob  cb,0,0,0,,,,ob constructorId != 0  constructorId  0  new IllegalStateException op  cp   constructorId = obj.findPrototypeId op ""constructor"" cp   constructorId  obj.findPrototypeId op ""constructor"" cp   obj  ""constructor""  constructorId == 0  constructorId  0  new IllegalStateException op ""No id for constructor property"" cp   ""No id for constructor property""  obj.initPrototypeId op constructorId cp   obj  constructorId  constructor == null  constructor  null  new IllegalStateException op obj.getClass op  cp .getName op  cp  + "".initPrototypeId op  cp  did not "" + ""initialize id="" + constructorId cp   obj.getClass op  cp .getName op  cp  + "".initPrototypeId op  cp  did not "" + ""initialize id="" + constructorId  obj.getClass op  cp .getName op  cp  + "".initPrototypeId op  cp  did not "" + ""initialize id=""  obj.getClass op  cp .getName op  cp  + "".initPrototypeId op  cp  did not ""  obj.getClass op  cp .getName op  cp   obj.getClass op  cp   obj  "".initPrototypeId op  cp  did not ""  ""initialize id=""  constructorId  constructor.initFunction op obj.getClassName op  cp   ScriptableObject.getTopLevelScope op obj cp  cp   constructor  obj.getClassName op  cp   obj  ScriptableObject.getTopLevelScope op obj cp   ScriptableObject  obj  constructor.markAsConstructor op obj cp   constructor  obj  constructor cb,ob  cb,0,0,0,-1,-1,0,1
findId,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java,PrototypeValues,org.mozilla.javascript,int,true,false,false,false,1,ob String cb,0,1,0,,,,ob obj.findPrototypeId op name cp   obj  name cb,ob  cb,0,0,0,-1,-1,1,1
has,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java,PrototypeValues,org.mozilla.javascript,boolean,true,false,false,false,1,ob int cb,1,0,0,,,,ob Object ob  cb  array = valueArray  valueArray  array == null  array  null  true  int valueSlot =  op id - 1 cp  * SLOT_SPAN   op id - 1 cp  * SLOT_SPAN   op id - 1 cp   id - 1  id  1  SLOT_SPAN  Object value = array ob valueSlot cb   array ob valueSlot cb   array  valueSlot  value == null  value  null  true  value != NOT_FOUND  value  NOT_FOUND cb,ob  cb,0,0,0,-1,-1,2,0
get,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java,PrototypeValues,org.mozilla.javascript,Object,true,false,false,false,1,ob int cb,1,0,0,,,,ob Object value = ensureId op id cp   ensureId op id cp   id  value == UniqueTag.NULL_VALUE  value  UniqueTag.NULL_VALUE  UniqueTag  value = null  value  null  value cb,ob  cb,0,0,0,-1,-1,1,1
set,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java,PrototypeValues,org.mozilla.javascript,void,true,false,false,false,3,ob int  Scriptable  Object cb,1,2,0,,,,ob value == NOT_FOUND  value  NOT_FOUND  new IllegalArgumentException op  cp   ensureId op id cp   id  int attr = attributeArray ob id - 1 cb   attributeArray ob id - 1 cb   attributeArray  id - 1  id  1   op attr & READONLY cp  == 0   op attr & READONLY cp   attr & READONLY  attr  READONLY  0  start == obj  start  obj  value == null  value  null  value = UniqueTag.NULL_VALUE  value  UniqueTag.NULL_VALUE  UniqueTag  int valueSlot =  op id - 1 cp  * SLOT_SPAN   op id - 1 cp  * SLOT_SPAN   op id - 1 cp   id - 1  id  1  SLOT_SPAN  this  valueArray ob valueSlot cb  = value  valueArray ob valueSlot cb   valueArray  valueSlot  value  int nameSlot =  op id - 1 cp  * SLOT_SPAN + NAME_SLOT   op id - 1 cp  * SLOT_SPAN + NAME_SLOT   op id - 1 cp  * SLOT_SPAN   op id - 1 cp   id - 1  id  1  SLOT_SPAN  NAME_SLOT  String name =  op String cp  valueArray ob nameSlot cb    op String cp  valueArray ob nameSlot cb   valueArray ob nameSlot cb   valueArray  nameSlot  start.put op name  start  value cp   start  name  start  value cb,ob  cb,0,0,0,-1,-1,2,2
delete,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java,PrototypeValues,org.mozilla.javascript,void,true,false,false,false,1,ob int cb,1,0,0,,,,ob ensureId op id cp   id  int attr = attributeArray ob id - 1 cb   attributeArray ob id - 1 cb   attributeArray  id - 1  id  1   op attr & PERMANENT cp  == 0   op attr & PERMANENT cp   attr & PERMANENT  attr  PERMANENT  0  int valueSlot =  op id - 1 cp  * SLOT_SPAN   op id - 1 cp  * SLOT_SPAN   op id - 1 cp   id - 1  id  1  SLOT_SPAN  this  valueArray ob valueSlot cb  = NOT_FOUND  valueArray ob valueSlot cb   valueArray  valueSlot  NOT_FOUND  attributeArray ob id - 1 cb  = EMPTY  attributeArray ob id - 1 cb   attributeArray  id - 1  id  1  EMPTY cb,ob  cb,0,0,0,-1,-1,2,0
getAttributes,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java,PrototypeValues,org.mozilla.javascript,int,true,false,false,false,1,ob int cb,1,0,0,,,,ob ensureId op id cp   id  attributeArray ob id - 1 cb   attributeArray  id - 1  id  1 cb,ob  cb,0,0,0,-1,-1,1,0
setAttributes,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java,PrototypeValues,org.mozilla.javascript,void,true,false,false,false,2,ob int  int cb,1,0,0,,,,ob ScriptableObject.checkValidAttributes op attributes cp   ScriptableObject  attributes  ensureId op id cp   id  this  attributeArray ob id - 1 cb  =  op short cp  attributes  attributeArray ob id - 1 cb   attributeArray  id - 1  id  1   op short cp  attributes  attributes cb,ob  cb,0,0,0,-1,-1,2,0
getNames,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java,PrototypeValues,org.mozilla.javascript,Object ob  cb,true,false,false,false,2,ob boolean  Object ob  cb  cb,1,1,0,,,,ob Object ob  cb  names = null  null  int count = 0  0  int id = 1  1  id <= maxId  id  maxId  ++id  id  Object value = ensureId op id cp   ensureId op id cp   id  getAll ||  op attributeArray ob id - 1 cb  & DONTENUM cp  == 0  getAll   op attributeArray ob id - 1 cb  & DONTENUM cp  == 0   op attributeArray ob id - 1 cb  & DONTENUM cp   attributeArray ob id - 1 cb  & DONTENUM  attributeArray ob id - 1 cb   attributeArray  id - 1  id  1  DONTENUM  0  value != NOT_FOUND  value  NOT_FOUND  int nameSlot =  op id - 1 cp  * SLOT_SPAN + NAME_SLOT   op id - 1 cp  * SLOT_SPAN + NAME_SLOT   op id - 1 cp  * SLOT_SPAN   op id - 1 cp   id - 1  id  1  SLOT_SPAN  NAME_SLOT  String name =  op String cp  valueArray ob nameSlot cb    op String cp  valueArray ob nameSlot cb   valueArray ob nameSlot cb   valueArray  nameSlot  names == null  names  null  names = new Object ob maxId cb   names  new Object ob maxId cb   maxId  names ob count++ cb  = name  names ob count++ cb   names  count++  count  name  count == 0  count  0  extraEntries  extraEntries == null || extraEntries.length == 0  extraEntries == null  extraEntries  null  extraEntries.length == 0  extraEntries.length  extraEntries  0  count != names.length  count  names.length  names  Object ob  cb  tmp = new Object ob count cb   new Object ob count cb   count  System.arraycopy op names  0  tmp  0  count cp   System  names  0  tmp  0  count  names = tmp  names  tmp  names  int extra = extraEntries.length  extraEntries.length  extraEntries  Object ob  cb  tmp = new Object ob extra + count cb   new Object ob extra + count cb   extra + count  extra  count  System.arraycopy op extraEntries  0  tmp  0  extra cp   System  extraEntries  0  tmp  0  extra  System.arraycopy op names  0  tmp  extra  count cp   System  names  0  tmp  extra  count  tmp cb,ob  cb,0,0,0,-1,-1,1,1
ensureId,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/IdScriptableObject.java,PrototypeValues,org.mozilla.javascript,Object,false,false,false,false,1,ob int cb,1,0,0,private,,,ob Object ob  cb  array = valueArray  valueArray  array == null  array  null  this  array = valueArray  array  valueArray  array == null  array  null  array = new Object ob maxId * SLOT_SPAN cb   array  new Object ob maxId * SLOT_SPAN cb   maxId * SLOT_SPAN  maxId  SLOT_SPAN  valueArray = array  valueArray  array  attributeArray = new short ob maxId cb   attributeArray  new short ob maxId cb   maxId  int valueSlot =  op id - 1 cp  * SLOT_SPAN   op id - 1 cp  * SLOT_SPAN   op id - 1 cp   id - 1  id  1  SLOT_SPAN  Object value = array ob valueSlot cb   array ob valueSlot cb   array  valueSlot  value == null  value  null  id == constructorId  id  constructorId  initSlot op constructorId  ""constructor""  constructor  constructorAttrs cp   constructorId  ""constructor""  constructor  constructorAttrs  constructor = null  constructor  null  obj.initPrototypeId op id cp   obj  id  value = array ob valueSlot cb   value  array ob valueSlot cb   array  valueSlot  value == null  value  null  new IllegalStateException op obj.getClass op  cp .getName op  cp  + "".initPrototypeId op int id cp  "" + ""did not initialize id="" + id cp   obj.getClass op  cp .getName op  cp  + "".initPrototypeId op int id cp  "" + ""did not initialize id="" + id  obj.getClass op  cp .getName op  cp  + "".initPrototypeId op int id cp  "" + ""did not initialize id=""  obj.getClass op  cp .getName op  cp  + "".initPrototypeId op int id cp  ""  obj.getClass op  cp .getName op  cp   obj.getClass op  cp   obj  "".initPrototypeId op int id cp  ""  ""did not initialize id=""  id  value cb,ob  cb,0,0,0,-1,-1,1,1
init,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/NativeCall.java,NativeCall,org.mozilla.javascript,void,false,false,false,true,2,ob Scriptable  boolean cb,1,1,0,,,,ob NativeCall obj = new NativeCall op  cp   new NativeCall op  cp   obj.exportAsJSClass op MAX_PROTOTYPE_ID  scope  sealed cp   obj  MAX_PROTOTYPE_ID  scope  sealed cb,ob  cb,0,0,0,-1,-1,2,1
getClassName,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/NativeCall.java,NativeCall,org.mozilla.javascript,String,false,false,false,false,0,ob  cb,0,0,0,public,Override,,ob @Override  ""Call"" cb,ob  cb,0,0,0,-1,-1,0,1
findPrototypeId,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/NativeCall.java,NativeCall,org.mozilla.javascript,int,false,false,false,false,1,ob String cb,0,1,0,protected,Override,,ob @Override  s.equals op ""constructor"" cp  ? Id_constructor : 0  s.equals op ""constructor"" cp   s  ""constructor""  Id_constructor  0 cb,ob  cb,0,0,0,-1,-1,1,1
initPrototypeId,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/NativeCall.java,NativeCall,org.mozilla.javascript,void,false,false,false,false,1,ob int cb,1,0,0,protected,Override,,ob @Override  String s  int arity  id == Id_constructor  id  Id_constructor  arity = 1  arity  1  s = ""constructor""  s  ""constructor""  new IllegalArgumentException op String.valueOf op id cp  cp   String.valueOf op id cp   String  id  initPrototypeMethod op CALL_TAG  id  s  arity cp   CALL_TAG  id  s  arity cb,ob  cb,0,0,0,-1,-1,2,0
execIdCall,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/NativeCall.java,NativeCall,org.mozilla.javascript,Object,false,false,false,false,5,ob IdFunctionObject  Context  Scriptable  Scriptable  Object ob  cb  cb,0,4,0,public,Override,,ob @Override  !f.hasTag op CALL_TAG cp   f.hasTag op CALL_TAG cp   f  CALL_TAG  super.execIdCall op f  cx  scope  thisObj  args cp   super  f  cx  scope  thisObj  args  int id = f.methodId op  cp   f.methodId op  cp   f  id == Id_constructor  id  Id_constructor  thisObj != null  thisObj  null  Context.reportRuntimeError1 op ""msg.only.from.new""  ""Call"" cp   Context  ""msg.only.from.new""  ""Call""  ScriptRuntime.checkDeprecated op cx  ""Call"" cp   ScriptRuntime  cx  ""Call""  NativeCall result = new NativeCall op  cp   new NativeCall op  cp   result.setPrototype op getObjectPrototype op scope cp  cp   result  getObjectPrototype op scope cp   scope  result  new IllegalArgumentException op String.valueOf op id cp  cp   String.valueOf op id cp   String  id cb,ob  cb,0,0,0,-1,-1,0,5
readResolve,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/UniqueTag.java,UniqueTag,org.mozilla.javascript,Object,false,false,false,false,0,ob  cb,0,0,0,public,,,ob tagId  ID_NOT_FOUND  NOT_FOUND  ID_NULL_VALUE  NULL_VALUE  ID_DOUBLE_MARK  DOUBLE_MARK  new IllegalStateException op String.valueOf op tagId cp  cp   String.valueOf op tagId cp   String  tagId cb,ob  cb,0,0,0,-1,-1,0,1
compile,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/Evaluator.java,Evaluator,org.mozilla.javascript,Object,false,false,false,false,4,ob CompilerEnvirons  ScriptNode  String  boolean cb,1,3,0,public,,Compile the script or function from intermediate representation tree into an executable form.,ob  cb,ob  cb,0,0,0,-1,-1,1,4
createFunctionObject,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/Evaluator.java,Evaluator,org.mozilla.javascript,Function,false,false,false,false,4,ob Context  Scriptable  Object  Object cb,0,3,0,public,,Create a function object.,ob  cb,ob  cb,0,0,0,-1,-1,0,4
createScriptObject,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/Evaluator.java,Evaluator,org.mozilla.javascript,Script,false,false,false,false,2,ob Object  Object cb,0,1,0,public,,Create a script object.,ob  cb,ob  cb,0,0,0,-1,-1,0,2
captureStackInfo,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/Evaluator.java,Evaluator,org.mozilla.javascript,void,false,false,false,false,1,ob RhinoException cb,0,1,0,public,,Capture stack information from the given exception.,ob  cb,ob  cb,0,0,0,-1,-1,1,1
getSourcePositionFromStack,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/Evaluator.java,Evaluator,org.mozilla.javascript,String,false,false,false,false,2,ob Context  int ob  cb  cb,0,2,0,public,,Get the source position information by examining the stack.,ob  cb,ob  cb,0,0,0,-1,-1,0,3
getPatchedStack,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/Evaluator.java,Evaluator,org.mozilla.javascript,String,false,false,false,false,2,ob RhinoException  String cb,0,2,0,public,,Given a native stack trace  patch it with script-specific source and line information,ob  cb,ob  cb,0,0,0,-1,-1,0,2
getScriptStack,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/Evaluator.java,Evaluator,org.mozilla.javascript,List<String>,false,false,false,false,1,ob RhinoException cb,0,1,0,public,,Get the script stack for the given exception,ob  cb,ob  cb,0,0,0,-1,-1,0,2
setEvalScriptFlag,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/Evaluator.java,Evaluator,org.mozilla.javascript,void,false,false,false,false,1,ob Script cb,0,1,0,public,,Mark the given script to indicate it was created by a call to eval op  cp  or to a Function constructor.,ob  cb,ob  cb,0,0,0,-1,-1,1,1
putConst,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/ConstProperties.java,ConstProperties,org.mozilla.javascript,void,false,false,false,false,3,ob String  Scriptable  Object cb,0,3,0,public,,Sets a named const property in this object. <p> The property is specified by a string name as defined for <code>Scriptable.get</code>. <p> The possible values that may be passed in are as defined for <code>Scriptable.get</code>. A class that implements this method may choose to ignore calls to set certain properties  in which case those properties are effectively read-only.<p> For properties defined in a prototype chain  use <code>putProperty</code> in ScriptableObject. <p> Note that if a property <i>a</i> is defined in the prototype <i>p</i> of an object <i>o</i>  then evaluating <code>o.a = 23</code> will cause <code>set</code> to be called on the prototype <i>p</i> with <i>o</i> as the  <i>start</i> parameter. To preserve JavaScript semantics  it is the Scriptable object's responsibility to modify <i>o</i>. <p> This design allows properties to be defined in prototypes and implemented in terms of getters and setters of Java values without consuming slots in each instance.<p> <p> The values that may be set are limited to the following: <UL> <LI>java.lang.Boolean objects</LI> <LI>java.lang.String objects</LI> <LI>java.lang.Number objects</LI> <LI>org.mozilla.javascript.Scriptable objects</LI> <LI>null</LI> <LI>The value returned by Context.getUndefinedValue op  cp </LI> </UL><p> Arbitrary Java objects may be wrapped in a Scriptable by first calling <code>Context.toObject</code>. This allows the property of a JavaScript object to contain an arbitrary Java object as a value.<p> Note that <code>has</code> will be called by the runtime first before <code>set</code> is called to determine in which object the property is defined. Note that this method is not expected to traverse the prototype chain  which is different from the ECMA  ob  ob Put cb  cb  operation.,ob  cb,ob  cb,0,0,0,-1,-1,1,3
defineConst,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/ConstProperties.java,ConstProperties,org.mozilla.javascript,void,false,false,false,false,2,ob String  Scriptable cb,0,2,0,public,,Reserves a definition spot for a const.  This will set up a definition of the const property  but set its value to undefined.  The semantics of the start parameter is the same as for putConst.,ob  cb,ob  cb,0,0,0,-1,-1,1,2
isConst,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/ConstProperties.java,ConstProperties,org.mozilla.javascript,boolean,false,false,false,false,1,ob String cb,0,1,0,public,,Returns true if the named property is defined as a const on this object.,ob  cb,ob  cb,0,0,0,-1,-1,1,1
get,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/ClassCache.java,ClassCache,org.mozilla.javascript,ClassCache,false,false,false,true,1,ob Scriptable cb,0,1,0,public,,Search for ClassCache object in the given scope. The method first calls  ocb @link ScriptableObject#getTopLevelScope op Scriptable scope cp  ccb  to get the top most scope and then tries to locate associated ClassCache object in the prototype chain of the top scope.,ob ClassCache cache =  op ClassCache cp  ScriptableObject.getTopScopeValue op scope  AKEY cp    op ClassCache cp  ScriptableObject.getTopScopeValue op scope  AKEY cp   ScriptableObject.getTopScopeValue op scope  AKEY cp   ScriptableObject  scope  AKEY  cache == null  cache  null  new RuntimeException op ""Can't find top level scope for "" + ""ClassCache.get"" cp   ""Can't find top level scope for "" + ""ClassCache.get""  ""Can't find top level scope for ""  ""ClassCache.get""  cache cb,ob  cb,0,0,0,-1,-1,0,2
associate,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/ClassCache.java,ClassCache,org.mozilla.javascript,boolean,false,false,false,false,1,ob ScriptableObject cb,0,1,0,public,,Associate ClassCache object with the given top-level scope. The ClassCache object can only be associated with the given scope once.,ob topScope.getParentScope op  cp  != null  topScope.getParentScope op  cp   topScope  null  new IllegalArgumentException op  cp   this == topScope.associateValue op AKEY  this cp   this  topScope.associateValue op AKEY  this cp   topScope  AKEY  this  associatedScope = topScope  associatedScope  topScope  true  false cb,ob  cb,0,0,0,-1,-1,1,1
clearCaches,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/ClassCache.java,ClassCache,org.mozilla.javascript,void,false,false,false,false,0,ob  cb,0,0,0,public,,Empty caches of generated Java classes and Java reflection information.,ob classTable = null  classTable  null  classAdapterCache = null  classAdapterCache  null  interfaceAdapterCache = null  interfaceAdapterCache  null cb,ob  cb,0,0,0,-1,-1,1,0
isCachingEnabled,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/ClassCache.java,ClassCache,org.mozilla.javascript,boolean,true,false,false,false,0,ob  cb,0,0,0,public,,Check if generated Java classes and Java reflection information is cached.,ob cachingIsEnabled cb,ob  cb,0,0,0,-1,-1,1,0
setCachingEnabled,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/ClassCache.java,ClassCache,org.mozilla.javascript,void,false,false,false,false,1,ob boolean cb,1,0,0,public,,Set whether to cache some values. <p> By default  the engine will cache the results of <tt>Class.getMethods op  cp </tt> and similar calls. This can speed execution dramatically  but increases the memory footprint. Also  with caching enabled  references may be held to objects past the lifetime of any real usage. <p> If caching is enabled and this method is called with a <code>false</code> argument  the caches will be emptied. <p> Caching is enabled by default.,ob enabled == cachingIsEnabled  enabled  cachingIsEnabled  !enabled  enabled  clearCaches op  cp   cachingIsEnabled = enabled  cachingIsEnabled  enabled cb,ob  cb,0,0,0,-1,-1,2,0
getClassCacheMap,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/ClassCache.java,ClassCache,org.mozilla.javascript,Map<Class<?> JavaMembers>,false,false,false,false,0,ob  cb,0,0,0,,,,ob classTable == null  classTable  null  classTable = new ConcurrentHashMap<Class<?>  JavaMembers> op 16  0.75f  1 cp   classTable  new ConcurrentHashMap<Class<?>  JavaMembers> op 16  0.75f  1 cp   16  0.75f  1  classTable cb,ob  cb,0,0,0,-1,-1,0,1
getInterfaceAdapterCacheMap,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/ClassCache.java,ClassCache,org.mozilla.javascript,Map<JavaAdapter.JavaAdapterSignature Class<?>>,false,false,false,false,0,ob  cb,0,0,0,,,,ob classAdapterCache == null  classAdapterCache  null  classAdapterCache = new ConcurrentHashMap<JavaAdapter.JavaAdapterSignature  Class<?>> op 16  0.75f  1 cp   classAdapterCache  new ConcurrentHashMap<JavaAdapter.JavaAdapterSignature  Class<?>> op 16  0.75f  1 cp   16  0.75f  1  classAdapterCache cb,ob  cb,0,0,0,-1,-1,0,1
isInvokerOptimizationEnabled,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/ClassCache.java,ClassCache,org.mozilla.javascript,boolean,false,false,false,false,0,ob  cb,0,0,0,public,Deprecated,,ob @Deprecated  false cb,ob  cb,0,0,0,-1,-1,1,0
setInvokerOptimizationEnabled,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/ClassCache.java,ClassCache,org.mozilla.javascript,void,false,false,false,false,1,ob boolean cb,1,0,0,public,Deprecated,,ob @Deprecated cb,ob  cb,0,0,0,-1,-1,2,0
newClassSerialNumber,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/ClassCache.java,ClassCache,org.mozilla.javascript,int,true,false,false,false,0,ob  cb,0,0,0,public,,Internal engine method to return serial number for generated classes to ensure name uniqueness.,ob ++generatedClassSerial  generatedClassSerial cb,ob  cb,0,0,0,-1,-1,1,0
getInterfaceAdapter,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/ClassCache.java,ClassCache,org.mozilla.javascript,Object,false,false,false,false,1,ob Class<?> cb,0,1,0,,,,ob interfaceAdapterCache == null ? null : interfaceAdapterCache.get op cl cp   interfaceAdapterCache == null  interfaceAdapterCache  null  null  interfaceAdapterCache.get op cl cp   interfaceAdapterCache  cl cb,ob  cb,0,0,0,-1,-1,0,2
cacheInterfaceAdapter,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/ClassCache.java,ClassCache,org.mozilla.javascript,void,false,false,false,false,2,ob Class<?>  Object cb,0,2,0,,,,ob cachingIsEnabled  interfaceAdapterCache == null  interfaceAdapterCache  null  interfaceAdapterCache = new ConcurrentHashMap<Class<?>  Object> op 16  0.75f  1 cp   interfaceAdapterCache  new ConcurrentHashMap<Class<?>  Object> op 16  0.75f  1 cp   16  0.75f  1  interfaceAdapterCache.put op cl  iadapter cp   interfaceAdapterCache  cl  iadapter cb,ob  cb,0,0,0,-1,-1,1,2
getAssociatedScope,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/ClassCache.java,ClassCache,org.mozilla.javascript,Scriptable,false,false,false,false,0,ob  cb,0,0,0,,,,ob associatedScope cb,ob  cb,0,0,0,-1,-1,0,1
unwrap,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/Wrapper.java,Wrapper,org.mozilla.javascript,Object,false,false,false,false,0,ob  cb,0,0,0,public,,Unwrap the object by returning the wrapped value.,ob  cb,ob  cb,0,0,0,-1,-1,0,1
getCurrentScriptClass,repos/Closure-176f/lib/rhino/src/org/mozilla/javascript/RhinoSecurityManager.java,RhinoSecurityManager,org.mozilla.javascript,Class,false,false,false,false,0,ob  cb,0,0,0,protected,,Get the class of the top-most stack element representing a script.,ob Class ob  cb  context = getClassContext op  cp   getClassContext op  cp   Class c  context  c != InterpretedFunction.class && NativeFunction.class.isAssignableFrom op c cp  || PolicySecurityController.SecureCaller.class.isAssignableFrom op c cp   c != InterpretedFunction.class && NativeFunction.class.isAssignableFrom op c cp   c != InterpretedFunction.class  c  InterpretedFunction.class  NativeFunction.class.isAssignableFrom op c cp   NativeFunction.class  c  PolicySecurityController.SecureCaller.class.isAssignableFrom op c cp   PolicySecurityController.SecureCaller.class  c  c  null cb,ob  cb,0,0,0,-1,-1,0,1
